_id	faction	letter	name	url	vote_stats.absent	vote_stats.abstain	vote_stats.no	vote_stats.yes
50e111f6052d3f3584b2f9aa	ЛДПР	З	Зелинский Ян Викторович	/?convocation=AAAAAAA6&deputy=99111838	785	1	13	778
50e111f5052d3f3584b2f97c	ЕР	Г	Гольдштейн Ростислав Эрнстович	/?convocation=AAAAAAA6&deputy=99110942	594		38	945
50e111f6052d3f3584b2f9cc	КПРФ	К	Кашин Борис Сергеевич	/?convocation=AAAAAAA6&deputy=99110981	640	2	98	837
50e111f6052d3f3584b2fa5e	ЕР	Р	Резник Владислав Матусович	/?convocation=AAAAAAA6&deputy=99100886	593	1	42	941
50e111f5052d3f3584b2f979	ЕР	Г	Гильмутдинов Ильдар Ирекович	/?convocation=AAAAAAA6&deputy=99110085	596		36	945
50e111f6052d3f3584b2f9a9	ЕР	З	Звагельский Виктор Фридрихович	/?convocation=AAAAAAA6&deputy=99110963	608		36	933
50e111f6052d3f3584b2fab4	ЕР	Ф	Фокин Александр Иванович	/?convocation=AAAAAAA6&deputy=99110097	607	1	35	934
50e111f6052d3f3584b2fa57	ЕР	П	Поцяпун Владимир Тимофеевич	/?convocation=AAAAAAA6&deputy=99110248	601	1	38	937
50e111f6052d3f3584b2fac5	КПРФ	Ч	Черкесов Виктор Васильевич	/?convocation=AAAAAAA6&deputy=99111969	626	1	87	863
50e111f5052d3f3584b2f941	ЛДПР	Б	Балберов Александр Александрович	/?convocation=AAAAAAA6&deputy=99111786	767	1	14	795
50e111f6052d3f3584b2f9c5	ЛДПР	К	Каргинов Сергей Генрихович	/?convocation=AAAAAAA6&deputy=99111852	767	1	14	795
50e111f6052d3f3584b2fa58	ЕР	П	Прокопьев Александр Сергеевич	/?convocation=AAAAAAA6&deputy=99111929	608	2	30	937
50e111f5052d3f3584b2f972	ЕР	Г	Гальченко Валерий Владимирович	/?convocation=AAAAAAA6&deputy=99100743	610		21	946
50e111f6052d3f3584b2fa23	ЕР	М	Мурзабаева Салия Шарифьяновна	/?convocation=AAAAAAA6&deputy=99111011	607		25	945
50e111f6052d3f3584b2fa1d	СР	М	Москалькова Татьяна Николаевна	/?convocation=AAAAAAA6&deputy=99111008	530	3	111	933
50e111f6052d3f3584b2faa2	КПРФ	Т	Тетекин Вячеслав Николаевич	/?convocation=AAAAAAA6&deputy=99109274	771		85	721
50e111f6052d3f3584b2fa76	ЕР	С	Сафаралиев Гаджимет Керимович	/?convocation=AAAAAAA6&deputy=99100888	611		24	942
50e111f5052d3f3584b2f931	ЕР	А	Алексеева Татьяна Олеговна	/?convocation=AAAAAAA6&deputy=99111778	604		33	940
50e111f5052d3f3584b2f963	ЕР	В	Васильев Юрий Викторович	/?convocation=AAAAAAA6&deputy=99110006	607	2	25	943
50e111f6052d3f3584b2facb	ЕР	Ш	Шайденко Надежда Анатольевна	/?convocation=AAAAAAA6&deputy=99112022	610	1	31	935
50e111f6052d3f3584b2fa5d	ЕР	Р	Резник Борис Львович	/?convocation=AAAAAAA6&deputy=99100686	613	2	28	934
50e111f6052d3f3584b2f9ff	КПРФ	Л	Лихачев Василий Николаевич	/?convocation=AAAAAAA6&deputy=99107581	542	1	94	940
50e111f6052d3f3584b2f9a7	ЕР	З	Заварзин Виктор Михайлович	/?convocation=AAAAAAA6&deputy=99109953	606		26	945
50e111f5052d3f3584b2f945	ЕР	Б	Баталина Ольга Юрьевна	/?convocation=AAAAAAA6&deputy=99111788	610		21	946
50e111f6052d3f3584b2fa8b	ЛДПР	С	Слуцкий Леонид Эдуардович	/?convocation=AAAAAAA6&deputy=99100776	790		12	775
50e111f5052d3f3584b2f93f	ЕР	Б	Бабаков Александр Михайлович	/?convocation=AAAAAAA6&deputy=99110045	597	1	36	943
50e111f5052d3f3584b2f95e	СР	В	Ванчугов Роман Анатольевич	/?convocation=AAAAAAA6&deputy=99111805	533	3	108	933
50e111f6052d3f3584b2fa19	СР	М	Митрофанов Алексей Валентинович	/?convocation=AAAAAAA6&deputy=99100270	1041		43	493
50e111f5052d3f3584b2f92f	СР	А	Аксаков Анатолий Геннадьевич	/?convocation=AAAAAAA6&deputy=99100784	540	1	101	935
50e111f5052d3f3584b2f94c	ЕР	Б	Бобраков Алексей Евгеньевич	/?convocation=AAAAAAA6&deputy=99112024	591		38	948
50e111f5052d3f3584b2f992	КПРФ	Д	Доровин Евгений Владимирович	/?convocation=AAAAAAA6&deputy=99100513	773		83	721
50e111f6052d3f3584b2f9db	КПРФ	К	Комоцкий Борис Олегович	/?convocation=AAAAAAA6&deputy=99111338	547	3	96	931
50e111f6052d3f3584b2fad7	ЕР	Ш	Шлегель Роберт Александрович	/?convocation=AAAAAAA6&deputy=99111083	613	2	33	929
50e111f6052d3f3584b2fa09	ЕР	М	Максимов Василий Юрьевич	/?convocation=AAAAAAA6&deputy=99112039	547		30	854
50e111f6052d3f3584b2fa37	СР	О	Оганян Оганес Арменакович	/?convocation=AAAAAAA6&deputy=99107839	588	1	108	880
50e111f6052d3f3584b2fa89	ЕР	С	Скоч Андрей Владимирович	/?convocation=AAAAAAA6&deputy=99100696	605		28	944
50e111f6052d3f3584b2f9f7	КПРФ	Л	Лебедев Олег Александрович	/?convocation=AAAAAAA6&deputy=99112037	595	2	95	812
50e111f5052d3f3584b2f95b	ЕР	В	Валеев Эрнест Абдулович	/?convocation=AAAAAAA6&deputy=99112023	599		35	943
50e111f6052d3f3584b2f9b9	ЕР	И	Исаев Андрей Константинович	/?convocation=AAAAAAA6&deputy=99100749	600	2	32	943
50e111f6052d3f3584b2f9ca	ЕР	К	Карпов Анатолий Евгеньевич	/?convocation=AAAAAAA6&deputy=99111854	599	2	34	942
50e111f6052d3f3584b2f9d1	ЕР	К	Клинцевич Франц Адамович	/?convocation=AAAAAAA6&deputy=99100804	609	1	36	931
50e111f6052d3f3584b2fa72	ЕР	С	Савченко Олег Владимирович	/?convocation=AAAAAAA6&deputy=99110084	605	1	32	939
50e111f6052d3f3584b2faa5	ЕР	Т	Тихонов Руслан Кронидович	/?convocation=AAAAAAA6&deputy=99112002	602		31	944
50e111f6052d3f3584b2fa90	ЕР	С	Соколова Ирина Валерьевна	/?convocation=AAAAAAA6&deputy=99111396	587	1	44	945
50e111f6052d3f3584b2f9d4	ЕР	К	Когогина Альфия Гумаровна	/?convocation=AAAAAAA6&deputy=99111859	606		30	941
50e111f6052d3f3584b2fa0d	ЕР	М	Мануйлова Ирина Викторовна	/?convocation=AAAAAAA6&deputy=99111891	592	1	44	940
50e111f6052d3f3584b2fa30	СР	Н	Нилов Олег Анатольевич	/?convocation=AAAAAAA6&deputy=99111912	768	1	95	713
50e111f5052d3f3584b2f930	ЕР	А	Акулов Тимур Юрьевич	/?convocation=AAAAAAA6&deputy=99112174	284		20	515
50e111f6052d3f3584b2fa4c	КПРФ	П	Плетнева Тамара Васильевна	/?convocation=AAAAAAA6&deputy=99100315	640	2	98	837
50e111f6052d3f3584b2faad	ЕР	У	Умаханов Умахан Магомедгаджиевич	/?convocation=AAAAAAA6&deputy=99111992	597	1	42	937
50e111f5052d3f3584b2f97d	ЕР	Г	Гончар Николай Николаевич	/?convocation=AAAAAAA6&deputy=99102051	598		36	943
50e111f6052d3f3584b2fa46	СР	П	Петухова Наталья Рэмовна	/?convocation=AAAAAAA6&deputy=99111921	557	1	117	902
50e111f6052d3f3584b2fa35	КПРФ	О	Обухов Сергей Павлович	/?convocation=AAAAAAA6&deputy=99110214	487		96	994
50e111f6052d3f3584b2fad3	КПРФ	Ш	Ширшов Константин Владимирович	/?convocation=AAAAAAA6&deputy=99111081	518	4	96	959
50e111f6052d3f3584b2fa2d	ЕР	Н	Николаев Михаил Ефимович	/?convocation=AAAAAAA6&deputy=99107599	591		47	939
50e111f6052d3f3584b2fa80	ЕР	С	Сенаторова Елена Николаевна	/?convocation=AAAAAAA6&deputy=99111941	598		35	944
50e111f5052d3f3584b2f935	КПРФ	А	Андреев Андрей Анатольевич	/?convocation=AAAAAAA6&deputy=99107986	587	1	91	898
50e111f6052d3f3584b2fa48	КПРФ	П	Пешков Виктор Петрович	/?convocation=AAAAAAA6&deputy=99104769	492		100	985
50e111f6052d3f3584b2fa7f	ЛДПР	С	Семёнов Владимир Владиславович	/?convocation=AAAAAAA6&deputy=99111050	754	1	11	811
50e111f6052d3f3584b2f9fc	ЕР	Л	Ледков Григорий Петрович	/?convocation=AAAAAAA6&deputy=99112035	595	3	40	939
50e111f6052d3f3584b2fa08	ЕР	М	Максакова-Игенбергс Мария Петровна	/?convocation=AAAAAAA6&deputy=99111887	604	4	30	939
50e111f5052d3f3584b2f991	ЕР	Д	Долгих Владимир Иванович	/?convocation=AAAAAAA6&deputy=99111824	601	2	38	936
50e111f5052d3f3584b2f93e	ЕР	А	Афонский Владимир Игорьевич	/?convocation=AAAAAAA6&deputy=99112021	597		33	947
50e111f6052d3f3584b2f9c8	ЕР	К	Карлов Георгий Александрович	/?convocation=AAAAAAA6&deputy=99112018	607	1	31	938
50e111f5052d3f3584b2f925	КПРФ	А	Абалаков Александр Николаевич	/?convocation=AAAAAAA6&deputy=99111772	559	1	97	920
50e111f6052d3f3584b2fa04	ЕР	Л	Лысаков Вячеслав Иванович	/?convocation=AAAAAAA6&deputy=99111883	623	2	14	938
50e111f6052d3f3584b2f9b3	КПРФ	И	Иванюженков Борис Викторович	/?convocation=AAAAAAA6&deputy=99111988	663		90	824
50e111f6052d3f3584b2fa95	ЛДПР	С	Субботин Константин Сергеевич	/?convocation=AAAAAAA6&deputy=99111949	772		13	792
50e111f6052d3f3584b2fab6	ЕР	Х	Хадарцев Махарбек Хазбиевич	/?convocation=AAAAAAA6&deputy=99111960	604	1	28	944
50e111f6052d3f3584b2f9d3	ЕР	К	Ковалев Николай Дмитриевич	/?convocation=AAAAAAA6&deputy=99100733	604	1	31	941
50e111f6052d3f3584b2f9cd	КПРФ	К	Кашин Владимир Иванович	/?convocation=AAAAAAA6&deputy=99110050	590	2	96	889
50e111f5052d3f3584b2f92b	ЕР	А	Агаев Бекхан Вахаевич	/?convocation=AAAAAAA6&deputy=99111999	592	1	40	944
50e111f5052d3f3584b2f988	ЕР	Г	Гутенев Владимир Владимирович	/?convocation=AAAAAAA6&deputy=99111820	591	1	39	946
50e111f5052d3f3584b2f927	ЛДПР	А	Абрамов Иван Николаевич	/?convocation=AAAAAAA6&deputy=99111774	774		13	790
50e111f6052d3f3584b2f9ec	ЕР	К	Кузьмичева Екатерина Ивановна	/?convocation=AAAAAAA6&deputy=99110993	597		33	947
50e111f6052d3f3584b2fac9	ЕР	Ч	Чиндяскин Сергей Викторович	/?convocation=AAAAAAA6&deputy=99109636	576		52	949
50e111f5052d3f3584b2f942	ЕР	Б	Балыхин Григорий Артёмович	/?convocation=AAAAAAA6&deputy=99110914	601		32	944
50e111f6052d3f3584b2fa4b	ЕР	П	Пинский Виктор Витальевич	/?convocation=AAAAAAA6&deputy=99112031	599	5	31	942
50e111f6052d3f3584b2f9dd	ЕР	К	Коньков Дмитрий Сергеевич	/?convocation=AAAAAAA6&deputy=99111863	597		37	943
50e111f6052d3f3584b2fa4f	ЕР	П	Позгалев Вячеслав Евгеньевич	/?convocation=AAAAAAA6&deputy=99107609	606		36	935
50e111f5052d3f3584b2f93d	КПРФ	А	Афонин Юрий Вячеславович	/?convocation=AAAAAAA6&deputy=99110911	601	2	97	877
50e111f6052d3f3584b2f9f9	СР	Л	Левин Леонид Леонидович	/?convocation=AAAAAAA6&deputy=99111880	514	5	94	964
50e111f6052d3f3584b2f9f5	ЕР	Л	Лахова Екатерина Филипповна	/?convocation=AAAAAAA6&deputy=99100229	616		18	943
50e111f6052d3f3584b2fa10	ЕР	М	Маркелов Михаил Юрьевич	/?convocation=AAAAAAA6&deputy=99110282	586	6	39	946
50e111f6052d3f3584b2f9f0	КПРФ	К	Куликов Олег Анатольевич	/?convocation=AAAAAAA6&deputy=99110545	621	1	99	856
50e111f5052d3f3584b2f938	КПРФ	А	Арефьев Николай Васильевич	/?convocation=AAAAAAA6&deputy=99100640	677	2	105	793
50e111f6052d3f3584b2f9f3	ЛДПР	К	Курдюмов Александр Борисович	/?convocation=AAAAAAA6&deputy=99100550	785		13	779
50e111f6052d3f3584b2fab7	ЕР	Х	Хайров Ринат Шамильевич	/?convocation=AAAAAAA6&deputy=99111961	585	16	39	937
50e111f6052d3f3584b2fa0a	ЕР	М	Максимова Надежда Сергеевна	/?convocation=AAAAAAA6&deputy=99109956	575		50	952
50e111f6052d3f3584b2f9e1	КПРФ	К	Кравец Александр Алексеевич	/?convocation=AAAAAAA6&deputy=99103226	582		99	896
50e111f6052d3f3584b2f9fb	КПРФ	Л	Левченко Сергей Георгиевич	/?convocation=AAAAAAA6&deputy=99100819	608	1	98	870
50e111f5052d3f3584b2f9a1	ЛДПР	Ж	Жириновский Владимир Вольфович	/?convocation=AAAAAAA6&deputy=99100142	772		16	789
50e111f6052d3f3584b2f9c3	ЛДПР	К	Калюжный Руслан Валерьевич	/?convocation=AAAAAAA6&deputy=99111849	776		13	788
50e111f6052d3f3584b2f9cb	ЕР	К	Качкаев Павел Рюрикович	/?convocation=AAAAAAA6&deputy=99111855	595	1	42	939
50e111f6052d3f3584b2f9af	КПРФ	З	Зюганов Геннадий Андреевич	/?convocation=AAAAAAA6&deputy=99100171	606		98	873
50e111f5052d3f3584b2f973	СР	Г	Гартунг Валерий Карлович	/?convocation=AAAAAAA6&deputy=99107687	560		112	905
50e111f6052d3f3584b2fa21	КПРФ	М	Муравленко Сергей Викторович	/?convocation=AAAAAAA6&deputy=99110059	544	4	101	928
50e111f5052d3f3584b2f976	ЕР	Г	Геккиев Заур Далхатович	/?convocation=AAAAAAA6&deputy=99111812	612	1	29	935
50e111f5052d3f3584b2f99d	ЕР	Е	Ефимов Виталий Борисович	/?convocation=AAAAAAA6&deputy=99111831	592	5	37	943
50e111f5052d3f3584b2f95d	ЕР	В	Валуев Николай Сергеевич	/?convocation=AAAAAAA6&deputy=99111804	598	1	37	941
50e111f5052d3f3584b2f960	ЕР	В	Васильев Александр Николаевич	/?convocation=AAAAAAA6&deputy=99112032	601	1	38	937
50e111f5052d3f3584b2f98a	ЛДПР	Д	Дегтярев Михаил Владимирович	/?convocation=AAAAAAA6&deputy=99111822	762	2	14	799
50e111f6052d3f3584b2fa49	ЕР	П	Пивненко Валентина Николаевна	/?convocation=AAAAAAA6&deputy=99107708	604		32	941
50e111f6052d3f3584b2fac1	ЕР	Ч	Чайка Валентин Васильевич	/?convocation=AAAAAAA6&deputy=99100700	150		2	284
50e111f6052d3f3584b2fa07	ЕР	М	Макаров Николай Иванович	/?convocation=AAAAAAA6&deputy=99111886	604	2	34	937
50e111f6052d3f3584b2fad6	ЕР	Ш	Школкина Надежда Васильевна	/?convocation=AAAAAAA6&deputy=99111695	608	4	27	938
50e111f6052d3f3584b2fae0	КПРФ	Ю	Юрченко Сергей Иванович	/?convocation=AAAAAAA6&deputy=99111980	546	1	98	932
50e111f5052d3f3584b2f97b	ЕР	Г	Говорухин Станислав Сергеевич	/?convocation=AAAAAAA6&deputy=99100099	603	2	30	942
50e111f6052d3f3584b2f9e2	ЕР	К	Кравченко Валерий Николаевич	/?convocation=AAAAAAA6&deputy=99110005	608	1	23	945
50e111f6052d3f3584b2faaa	СР	Т	Туманов Андрей Владимирович	/?convocation=AAAAAAA6&deputy=99111956	514	3	111	949
50e111f6052d3f3584b2fa16	КПРФ	М	Мельников Иван Иванович	/?convocation=AAAAAAA6&deputy=99104023	599	2	90	886
50e111f6052d3f3584b2fa3d	ЕР	П	Панина Елена Владимировна	/?convocation=AAAAAAA6&deputy=99104631	603		32	942
50e111f6052d3f3584b2fa92	ЛДПР	С	Старовойтов Александр Сергеевич	/?convocation=AAAAAAA6&deputy=99111948	764		14	799
50e111f6052d3f3584b2fabd	СР	Х	Хованская Галина Петровна	/?convocation=AAAAAAA6&deputy=99109949	528	2	108	939
50e111f6052d3f3584b2fac4	ЛДПР	Ч	Черкасов Кирилл Игоревич	/?convocation=AAAAAAA6&deputy=99111079	759		11	807
50e111f5052d3f3584b2f928	ЕР	А	Аброськин Николай Павлович	/?convocation=AAAAAAA6&deputy=99111998	594		41	942
50e111f5052d3f3584b2f929	ЕР	А	Абубакиров Ришат Фазлутдинович	/?convocation=AAAAAAA6&deputy=99111775	606	2	24	945
50e111f5052d3f3584b2f958	ЕР	Б	Бурыкина Наталья Викторовна	/?convocation=AAAAAAA6&deputy=99100913	596		42	939
50e111f5052d3f3584b2f93a	ЕР	А	Аршинова Алёна Игоревна	/?convocation=AAAAAAA6&deputy=99112121	518	1	25	799
50e111f6052d3f3584b2fa3b	ЕР	О	Омельченко Валерий Викторович	/?convocation=AAAAAAA6&deputy=99112122	508		15	738
50e111f5052d3f3584b2f980	СР	Г	Горовцов Дмитрий Евгеньевич	/?convocation=AAAAAAA6&deputy=99111817	513	1	107	956
50e111f6052d3f3584b2fada	КПРФ	Ш	Штогрин Сергей Иванович	/?convocation=AAAAAAA6&deputy=99106978	608		101	868
50e111f6052d3f3584b2faac	КПРФ	Т	Тычинин Андрей Джафарович	/?convocation=AAAAAAA6&deputy=99111957	649	2	92	834
50e111f5052d3f3584b2f964	КПРФ	В	Васильцов Сергей Иванович	/?convocation=AAAAAAA6&deputy=99110486	498		97	982
50e111f6052d3f3584b2fa0e	ЕР	М	Марданшин Рафаэль Мирхатимович	/?convocation=AAAAAAA6&deputy=99111892	595	1	31	950
50e111f5052d3f3584b2f93b	ЕР	А	Аскендеров Заур Асевович	/?convocation=AAAAAAA6&deputy=99112120	545		14	799
50e111f6052d3f3584b2f9ac	СР	З	Зотов Игорь Львович	/?convocation=AAAAAAA6&deputy=99111839	950	7	43	577
50e111f6052d3f3584b2faae	СР	У	Ушаков Дмитрий Владимирович	/?convocation=AAAAAAA6&deputy=99111958	543	6	111	917
50e111f6052d3f3584b2fa02	СР	Л	Ломакин-Румянцев Александр Вадимович	/?convocation=AAAAAAA6&deputy=99110998	525		112	940
50e111f6052d3f3584b2fa1f	СР	М	Музыкаев Аднан Абдулаевич	/?convocation=AAAAAAA6&deputy=99111009	1127	1	61	388
50e111f6052d3f3584b2fa50	КПРФ	П	Поздняков Владимир Георгиевич	/?convocation=AAAAAAA6&deputy=99109895	566	3	101	907
50e111f5052d3f3584b2f955	ЕР	Б	Булаев Николай Иванович	/?convocation=AAAAAAA6&deputy=99100821	601	2	36	938
50e111f6052d3f3584b2fa53	КПРФ	П	Пономарёв Алексей Алексеевич	/?convocation=AAAAAAA6&deputy=99100319	625	1	91	860
50e111f6052d3f3584b2fae5	ЕР	Я	Яровая Ирина Анатольевна	/?convocation=AAAAAAA6&deputy=99111093	609	2	29	937
50e111f6052d3f3584b2faaf	ЕР	Ф	Фабричный Сергей Юрьевич	/?convocation=AAAAAAA6&deputy=99112013	601		34	942
50e111f6052d3f3584b2fa36	ЛДПР	О	Овсянников Владимир Анатольевич	/?convocation=AAAAAAA6&deputy=99100577	768	1	11	797
50e111f6052d3f3584b2fa41	СР	П	Пахолков Олег Владимирович	/?convocation=AAAAAAA6&deputy=99111919	581	2	100	894
50e111f5052d3f3584b2f983	СР	Г	Грачёв Иван Дмитриевич	/?convocation=AAAAAAA6&deputy=99100109	561	3	107	906
50e111f6052d3f3584b2fa91	КПРФ	С	Соловьев Вадим Георгиевич	/?convocation=AAAAAAA6&deputy=99109210	539	2	94	942
50e111f6052d3f3584b2fa45	ЕР	П	Петров Юрий Александрович	/?convocation=AAAAAAA6&deputy=99112034	599	1	38	939
50e111f6052d3f3584b2fa3e	ЕР	П	Панков Николай Васильевич	/?convocation=AAAAAAA6&deputy=99110102	610		28	939
50e111f6052d3f3584b2face	ЕР	Ш	Швецова Людмила Ивановна	/?convocation=AAAAAAA6&deputy=99111973	616	1	15	945
50e111f5052d3f3584b2f985	ЕР	Г	Гридин Владимир Григорьевич	/?convocation=AAAAAAA6&deputy=99110945	593		40	944
50e111f6052d3f3584b2fad5	ЕР	Ш	Шишкин Александр Геннадьевич	/?convocation=AAAAAAA6&deputy=99111101	507	1	20	659
50e111f6052d3f3584b2fa59	ЕР	П	Пушков Алексей Константинович	/?convocation=AAAAAAA6&deputy=99112004	600		39	938
50e111f6052d3f3584b2fab2	КПРФ	Ф	Федоткин Владимир Николаевич	/?convocation=AAAAAAA6&deputy=99107639	553	1	104	919
50e111f6052d3f3584b2fa25	ЕР	Н	Назарова Марина Юрьевна	/?convocation=AAAAAAA6&deputy=99112019	610		37	930
50e111f6052d3f3584b2f9c1	КПРФ	К	Калашников Леонид Иванович	/?convocation=AAAAAAA6&deputy=99111543	644	1	91	841
50e111f6052d3f3584b2fac6	СР	Ч	Четвериков Александр Владимирович	/?convocation=AAAAAAA6&deputy=99100791	681		103	793
50e111f6052d3f3584b2fa71	КПРФ	С	Савицкая Светлана Евгеньевна	/?convocation=AAAAAAA6&deputy=99105318	560	1	93	923
50e111f5052d3f3584b2f99e	ЕР	Ж	Жарков Антон Викторович	/?convocation=AAAAAAA6&deputy=99111832	602	1	35	939
50e111f5052d3f3584b2f951	ЕР	Б	Борцов Николай Иванович	/?convocation=AAAAAAA6&deputy=99109981	598	1	34	944
50e111f6052d3f3584b2faba	КПРФ	Х	Харитонов Николай Михайлович	/?convocation=AAAAAAA6&deputy=99100407	576	1	89	911
50e111f6052d3f3584b2fa83	ЕР	С	Сидякин Александр Геннадьевич	/?convocation=AAAAAAA6&deputy=99109163	615	2	34	926
50e111f6052d3f3584b2f9d5	ЕР	К	Кожевникова Мария Александровна	/?convocation=AAAAAAA6&deputy=99111860	598		36	943
50e111f6052d3f3584b2f9ef	КПРФ	К	Куликов Александр Дмитриевич	/?convocation=AAAAAAA6&deputy=99103433	586	7	95	889
50e111f5052d3f3584b2f96a	КПРФ	В	Вороненков Денис Николаевич	/?convocation=AAAAAAA6&deputy=99111808	629		87	861
50e111f6052d3f3584b2f9b4	ЕР	И	Игошин Игорь Николаевич	/?convocation=AAAAAAA6&deputy=99100862	607	1	30	939
50e111f6052d3f3584b2fad2	ЛДПР	Ш	Шингаркин Максим Андреевич	/?convocation=AAAAAAA6&deputy=99111975	796		13	768
50e111f6052d3f3584b2fa17	СР	М	Мизулина Елена Борисовна	/?convocation=AAAAAAA6&deputy=99104055	568	1	111	897
50e11216052d3f3584b2fae7	ЕР	И	Исаев Михаил Александрович	/?convocation=AAAAAAA6&deputy=99112016	456		24	661
50e111f6052d3f3584b2f9ce	ЕР	К	Квитка Иван Иванович	/?convocation=AAAAAAA6&deputy=99110982	599	1	38	939
50e111f6052d3f3584b2f9cf	ЕР	К	Кидяев Виктор Борисович	/?convocation=AAAAAAA6&deputy=99111399	601		33	943
50e111f5052d3f3584b2f969	ЛДПР	В	Волчек Денис Геннадьевич	/?convocation=AAAAAAA6&deputy=99110931	774		13	790
50e111f6052d3f3584b2fa85	ЕР	С	Симановский Леонид Яковлевич	/?convocation=AAAAAAA6&deputy=99110096	615		21	941
50e111f5052d3f3584b2f948	СР	Б	Беляков Антон Владимирович	/?convocation=AAAAAAA6&deputy=99110918	583		101	893
50e111f6052d3f3584b2f9bf	ЕР	К	Казаков Виктор Алексеевич	/?convocation=AAAAAAA6&deputy=99109906	597	1	35	944
50e111f6052d3f3584b2fa39	ЕР	О	Огуль Леонид Анатольевич	/?convocation=AAAAAAA6&deputy=99112105	553	1	23	846
50e111f6052d3f3584b2fa79	ЛДПР	С	Свинцов Андрей Николаевич	/?convocation=AAAAAAA6&deputy=99111939	773		13	791
50e111f6052d3f3584b2fadb	СР	Ш	Шудегов Виктор Евграфович	/?convocation=AAAAAAA6&deputy=99107868	566	2	113	896
50e111f6052d3f3584b2fa77	ЕР	С	Сафин Марат Мубинович	/?convocation=AAAAAAA6&deputy=99111937	602	1	39	935
50e111f6052d3f3584b2fa52	СР	П	Пономарев Илья Владимирович	/?convocation=AAAAAAA6&deputy=99111031	541	2	114	920
50e111f5052d3f3584b2f97e	КПРФ	Г	Гончаров Виктор Иванович	/?convocation=AAAAAAA6&deputy=99111814	518	4	94	961
50e111f6052d3f3584b2fa5f	ЕР	Р	Ремезков Александр Александрович	/?convocation=AAAAAAA6&deputy=99112003	598	1	38	940
50e111f6052d3f3584b2fa8c	КПРФ	С	Смолин Олег Николаевич	/?convocation=AAAAAAA6&deputy=99105719	686	1	101	789
50e111f6052d3f3584b2fa2a	КПРФ	Н	Некрасов Александр Николаевич	/?convocation=AAAAAAA6&deputy=99111909	631		93	853
50e111f5052d3f3584b2f995	КПРФ	Д	Дорохин Павел Сергеевич	/?convocation=AAAAAAA6&deputy=99111827	511	1	95	970
50e111f5052d3f3584b2f974	СР	Г	Гасанов Джамаладин Набиевич	/?convocation=AAAAAAA6&deputy=99110936	1059	7	43	468
50e111f6052d3f3584b2fa6a	ЕР	Р	Руденский Игорь Николаевич	/?convocation=AAAAAAA6&deputy=99100702	612	4	29	932
50e111f5052d3f3584b2f96e	КПРФ	Г	Гаврилов Сергей Анатольевич	/?convocation=AAAAAAA6&deputy=99110934	492	2	101	982
50e111f6052d3f3584b2facf	СР	Ш	Шеин Анатолий Алексеевич	/?convocation=AAAAAAA6&deputy=99111974	543	5	109	920
50e111f6052d3f3584b2fa81	СР	С	Сердюк Михаил Иванович	/?convocation=AAAAAAA6&deputy=99111942	634	1	106	836
50e111f6052d3f3584b2f9b0	ЕР	И	Иванов Валерий Викторович	/?convocation=AAAAAAA6&deputy=99112175	234		14	446
50e111f6052d3f3584b2fac3	СР	Ч	Черешнев Валерий Александрович	/?convocation=AAAAAAA6&deputy=99111078	552	1	114	910
50e111f6052d3f3584b2fa44	ЕР	П	Петров Сергей Валериевич	/?convocation=AAAAAAA6&deputy=99111028	605		29	943
50e111f5052d3f3584b2f970	ЕР	Г	Гаджиев Мурад Станиславович	/?convocation=AAAAAAA6&deputy=99111991	609		30	938
50e111f6052d3f3584b2fa2b	КПРФ	Н	Никитин Владимир Степанович	/?convocation=AAAAAAA6&deputy=99104393	619	1	96	861
50e111f6052d3f3584b2fac7	ЕР	Ч	Чижов Сергей Викторович	/?convocation=AAAAAAA6&deputy=99109921	598		39	940
50e111f6052d3f3584b2f9f8	ЕР	Л	Лебедев Олег Владимирович	/?convocation=AAAAAAA6&deputy=99110996	603		32	942
50e111f6052d3f3584b2fa40	КПРФ	П	Паутов Виктор Николаевич	/?convocation=AAAAAAA6&deputy=99100741	543	1	97	936
50e111f5052d3f3584b2f947	ЕР	Б	Белоусов Вадим Владимирович	/?convocation=AAAAAAA6&deputy=99111791	605	2	29	941
50e111f6052d3f3584b2fa26	ЛДПР	Н	Напсо Юрий Аисович	/?convocation=AAAAAAA6&deputy=99111015	813	1	12	751
50e111f6052d3f3584b2fa38	ЕР	О	Огородова Людмила Михайловна	/?convocation=AAAAAAA6&deputy=99112020	597	1	36	943
50e111f6052d3f3584b2f9e0	КПРФ	К	Кочиев Роберт Иванович	/?convocation=AAAAAAA6&deputy=99111865	712	1	79	785
50e111f6052d3f3584b2fabf	ЕР	Х	Хороля Дмитрий Оттович	/?convocation=AAAAAAA6&deputy=99111964	601		41	935
50e111f5052d3f3584b2f993	СР	Д	Доронин Сергей Александрович	/?convocation=AAAAAAA6&deputy=99111825	537	2	112	926
50e111f6052d3f3584b2f9b1	КПРФ	И	Иванов Николай Николаевич	/?convocation=AAAAAAA6&deputy=99100666	578	2	98	899
50e111f6052d3f3584b2fa88	ЕР	С	Скоробогатько Александр Иванович	/?convocation=AAAAAAA6&deputy=99109794	598		35	944
50e111f6052d3f3584b2fa00	КПРФ	Л	Локоть Анатолий Евгеньевич	/?convocation=AAAAAAA6&deputy=99109976	555	2	99	921
50e111f6052d3f3584b2fa05	СР	Л	Лысяков Алексей Алексеевич	/?convocation=AAAAAAA6&deputy=99109661	571	4	107	895
